zone_id,zone_name,scenario,rainfall_1h,rainfall_3h,rainfall_6h,elevation,slope,distance_to_drain,drain_capacity,pump_load_pct,flood_history_count,population_density,critical_infra_flag,lat,lon,data_source,flood_severity
REAL-0095,"NH-48, Gurugram Road",heavy,28.6,72.5,100.2,37.7,2.86,136.8,87.5,68.0,7,24519.8,0,28.63499,77.23382,real_govt_record,Medium
REAL-0052,Vikas Marg,extreme,42.2,108.0,162.6,28.9,3.16,524.8,86.1,83.2,17,7986.1,0,28.65245,77.28366,real_govt_record,High
REAL-0552,MG Road,extreme,49.6,114.1,170.8,35.5,4.64,777.7,80.7,42.2,1,19548.3,0,28.63035,77.24215,real_govt_record,Medium
ZONE-074,ZONE-074,synthetic_v1,95.47,137.25,234.66,42.97,3.5,95.28,56.4,15.54,5,12097.19,1,28.73262,77.32654,synthetic,High
REAL-0789,Suraj Kund Road,light,6.2,14.4,20.9,11.6,3.31,124.9,86.5,92.3,1,7543.9,0,28.6266,77.24722,real_govt_record,Low
SYN2-0068,SYN2-0068,synthetic_v2,60.27,126.48,182.53,17.15,3.13,963.07,74.57,78.21,4,10997.04,0,28.5523,77.34971,synthetic,High
REAL-0832,Avantika Market Marg,extreme,31.6,90.1,122.7,42.9,2.39,248.9,87.5,46.7,1,13245.8,0,28.62702,77.23706,real_govt_record,Medium
REAL-0826,Arakshan Road,moderate,18.5,40.2,56.2,35.1,4.39,749.7,72.4,44.7,1,19716.4,1,28.62846,77.24067,real_govt_record,Low
REAL-0420,Pusa Road,extreme,47.9,136.1,178.4,8.3,3.05,334.9,82.5,46.4,1,22615.3,0,28.62303,77.23498,real_govt_record,High
SYN2-0127,SYN2-0127,synthetic_v2,50.54,105.19,146.56,27.39,5.48,667.5,20.09,57.09,3,12131.12,1,28.59646,77.31179,synthetic,High
REAL-0748,Sant Durbal Nath Mandir Marg,extreme,58.5,126.6,170.3,35.4,0.79,677.6,76.7,98.2,1,19662.1,0,28.6323,77.23551,real_govt_record,High
REAL-0221,Mandi Road,light,8.3,19.9,28.8,9.9,1.47,539.2,87.5,39.3,3,24531.7,1,28.62869,77.23945,real_govt_record,Low
SYN2-0092,SYN2-0092,synthetic_v2,32.42,70.92,96.07,40.77,4.5,360.91,66.86,87.31,5,19202.13,1,28.74063,77.23119,synthetic,High
REAL-0509,"Raghubir Nagar, Nala Road",light,7.7,16.8,26.3,39.5,2.23,432.9,76.7,51.4,1,19997.2,0,28.63412,77.23915,real_govt_record,Low
REAL-0711,Pankha Road/ Cariappa Marg,heavy,22.9,60.8,94.1,44.6,1.76,60.7,86.5,45.0,1,6155.4,0,28.62789,77.24006,real_govt_record,Low
ZONE-020,ZONE-020,synthetic_v1,55.62,75.62,164.24,16.78,3.78,290.89,95.84,66.04,2,6780.3,0,28.70653,77.20379,synthetic,Medium
REAL-0608,Gazipur Dairy Farm,extreme,58.5,131.7,183.2,36.5,2.29,152.2,85.9,35.6,1,10360.9,0,28.63267,77.23727,real_govt_record,High
REAL-1017,TT Park Road,light,4.7,10.0,14.4,29.0,3.48,656.7,87.5,41.4,1,20368.9,1,28.62637,77.24751,real_govt_record,Low
REAL-0388,Jawahar Lal Nehru Marg,extreme,42.8,111.9,154.7,21.4,3.81,464.0,74.7,55.5,2,5160.7,0,28.62992,77.24195,real_govt_record,High
SYN2-0165,SYN2-0165,synthetic_v2,44.78,115.8,144.79,59.8,4.59,123.45,67.41,14.18,4,3970.59,0,28.59256,77.16713,synthetic,High
REAL-0752,Sant Nagar Marg,extreme,38.3,100.7,137.5,41.0,1.08,129.4,85.9,50.7,1,19675.1,1,28.63041,77.23914,real_govt_record,Medium
REAL-0912,Bahadur Shah Zafar Marg,extreme,54.9,124.9,167.0,43.1,3.7,257.6,80.7,47.4,1,12074.4,1,28.62598,77.24167,real_govt_record,Medium
REAL-0149,Tuglak Road,light,10.4,22.4,30.5,10.6,1.7,331.0,83.0,74.2,4,9864.1,0,28.62573,77.23971,real_govt_record,Low
REAL-0754,Sant Nagar MargTowards,moderate,10.6,25.3,38.5,9.5,4.51,776.2,76.7,39.4,1,10784.0,0,28.63076,77.23936,real_govt_record,Low
REAL-0403,Rajpath Suoth Rajpath,heavy,25.2,71.8,106.5,19.8,3.8,400.9,85.9,47.8,1,24934.0,1,28.63267,77.23865,real_govt_record,Low
REAL-0341,Maharaja Surajmal Marg,light,6.6,13.8,18.4,27.9,2.62,464.6,83.0,85.7,2,16586.4,1,28.63285,77.24648,real_govt_record,Low
ZONE-104,ZONE-104,synthetic_v1,51.36,104.91,190.03,14.94,4.85,486.89,79.06,59.28,4,16246.95,1,28.57666,77.23278,synthetic,High
REAL-0988,Patel Road,extreme,39.5,95.0,146.7,36.3,2.46,473.8,74.1,43.6,1,17302.7,1,28.62425,77.24128,real_govt_record,Medium
REAL-0201,Okhla Road,light,5.2,11.9,17.2,42.1,2.81,334.2,72.4,35.1,4,14426.5,1,28.62783,77.23805,real_govt_record,Low
REAL-0733,Rani Jhansi Road,light,7.8,15.7,24.2,25.3,4.01,717.7,86.1,68.0,1,10676.3,0,28.63267,77.23394,real_govt_record,Low
REAL-0541,Jai Singh Road,light,9.4,24.9,38.4,15.3,4.53,421.6,74.1,91.5,1,15362.9,1,28.63482,77.24126,real_govt_record,Low
REAL-0692,NH-48 Shankar Vihar,extreme,46.6,101.3,148.0,13.4,4.73,258.3,76.7,43.7,1,19177.4,1,28.6284,77.24079,real_govt_record,Medium
REAL-0610,Geeta Colony,moderate,18.2,39.0,53.6,24.1,3.54,718.0,85.9,51.3,1,11455.7,1,28.62925,77.2407,real_govt_record,Low
SYN2-0177,SYN2-0177,synthetic_v2,61.77,155.44,209.55,22.03,6.81,761.27,69.59,28.46,1,16211.75,1,28.78739,77.32704,synthetic,Medium
REAL-0956,Maa Anandmayee Marg,extreme,56.1,138.0,211.0,36.6,1.33,176.4,72.4,92.7,1,17873.3,1,28.62602,77.24305,real_govt_record,High
REAL-0281,Mata Mandir Road,light,7.4,15.1,23.6,44.0,3.64,165.6,82.5,68.7,2,15814.6,0,28.62998,77.24107,real_govt_record,Low
REAL-0411,NH-24 Gazipur Mandi,heavy,28.7,68.5,93.4,40.1,0.65,255.0,74.1,40.3,1,17875.2,0,28.62377,77.23945,real_govt_record,Low
ZONE-054,ZONE-054,synthetic_v1,42.09,55.59,123.86,35.89,4.37,688.88,34.87,40.15,0,4260.08,1,28.62746,77.24148,synthetic,Low
ZONE-147,ZONE-147,synthetic_v1,93.04,170.79,221.42,38.08,2.79,956.62,30.82,65.14,5,9912.02,0,28.58669,77.32467,synthetic,High
ZONE-047,ZONE-047,synthetic_v1,21.8,61.48,73.66,5.91,4.72,748.75,25.32,59.59,5,7224.23,0,28.79357,77.20807,synthetic,High
REAL-0688,NH-48 Near Shiv,extreme,44.9,105.0,156.3,15.8,1.93,552.2,86.5,44.2,1,10863.1,0,28.63189,77.234,real_govt_record,Medium
REAL-0336,Inside Pragati Maidan,extreme,47.6,124.4,189.1,29.7,4.89,512.2,85.9,70.1,2,20131.8,1,28.62502,77.23794,real_govt_record,High
REAL-0643,Major Sudesh Marg,heavy,26.3,65.1,101.8,12.1,1.27,88.8,83.9,79.9,1,14300.9,1,28.62413,77.24136,real_govt_record,Low
REAL-0315,NH-8 Near Shiv,heavy,34.0,85.8,116.4,23.9,2.59,316.7,80.7,74.6,2,14808.5,0,28.62914,77.23425,real_govt_record,Medium
REAL-0783,Sunheri Bagh- Rafi Marg,heavy,39.0,82.2,121.7,40.7,3.47,337.1,83.0,95.6,1,12619.7,0,28.62609,77.24155,real_govt_record,Low
SYN2-0181,SYN2-0181,synthetic_v2,44.04,105.28,130.79,43.43,1.14,62.58,82.04,58.19,4,17803.29,1,28.58794,77.26359,synthetic,High
SYN2-0135,SYN2-0135,synthetic_v2,42.17,94.29,120.75,51.49,5.9,361.64,40.51,38.91,2,19977.52,1,28.64906,77.29806,synthetic,Medium
SYN2-0132,SYN2-0132,synthetic_v2,82.05,212.17,282.53,38.47,0.85,686.67,96.2,79.93,2,4785.48,1,28.55077,77.2626,synthetic,High
REAL-0093,"NH-48, Gurugram Road",light,6.1,15.7,24.9,44.1,3.43,279.6,87.5,87.3,7,24188.5,1,28.63621,77.23644,real_govt_record,Low
REAL-0835,Badli Road,heavy,29.7,63.4,95.9,40.0,2.98,278.7,72.4,59.6,1,19096.1,1,28.62759,77.24437,real_govt_record,Low
REAL-0593,Dadri Main Road,light,10.1,24.0,33.4,40.6,4.8,477.0,87.5,69.3,1,16894.0,0,28.63254,77.23233,real_govt_record,Low
SYN2-0164,SYN2-0164,synthetic_v2,15.82,39.02,61.35,23.47,4.18,387.82,33.22,83.95,4,2379.53,0,28.57157,77.29193,synthetic,High
REAL-0395,"Sector-13 Road, Dwarka",heavy,34.0,72.7,108.3,29.0,1.27,157.2,86.5,40.2,2,13076.0,1,28.62685,77.2368,real_govt_record,Low
SYN2-0008,SYN2-0008,synthetic_v2,66.7,156.91,223.31,18.13,1.25,206.68,20.94,78.57,5,22523.56,0,28.7738,77.28755,synthetic,High
REAL-0576,Baba Banda Singh Bahadur Marg,extreme,63.2,130.9,172.9,23.3,2.42,228.3,83.0,43.3,1,23904.8,1,28.62666,77.23412,real_govt_record,High
REAL-0574,Baba Banda Singh Bahadur Marg,moderate,27.1,54.5,84.2,39.2,1.21,706.4,83.0,87.7,1,8200.5,0,28.62907,77.23953,real_govt_record,Low
SYN2-0088,SYN2-0088,synthetic_v2,88.45,216.68,313.17,22.87,0.74,718.3,78.25,17.59,4,21467.75,0,28.69512,77.28723,synthetic,High
REAL-0736,Rani Jhansi Road,extreme,36.1,102.5,142.8,20.1,3.49,107.2,86.1,45.6,1,19151.8,0,28.63487,77.23734,real_govt_record,Medium
SYN2-0071,SYN2-0071,synthetic_v2,67.63,153.39,199.32,34.6,2.49,311.47,56.27,14.06,1,23576.19,0,28.74254,77.21629,synthetic,Medium
REAL-0280,Kanjhawala Bawana Road,extreme,49.3,135.6,176.5,39.2,4.59,118.1,80.7,53.2,2,21784.4,1,28.62881,77.23966,real_govt_record,High
REAL-0338,Kanhiya Nagar Kanhiya,moderate,20.3,43.5,62.2,35.5,3.22,525.7,94.2,70.1,2,18008.9,1,28.62747,77.24496,real_govt_record,Low
REAL-0228,Dwarka Near Sector,extreme,38.8,101.2,150.4,13.6,4.84,305.9,80.7,63.2,3,13054.5,0,28.63439,77.24434,real_govt_record,High
REAL-0009,Outer Ring Road,light,2.1,5.3,7.9,12.7,3.14,674.3,86.1,43.7,48,12108.0,0,28.5746,77.18546,real_govt_record,Low
SYN2-0009,SYN2-0009,synthetic_v2,44.2,104.07,159.43,40.17,2.29,330.49,52.77,79.45,4,16025.38,0,28.75664,77.17169,synthetic,High
ZONE-048,ZONE-048,synthetic_v1,95.95,123.52,217.78,7.01,3.07,858.78,32.88,56.5,2,7586.67,0,28.57142,77.23363,synthetic,High
REAL-0069,NH-24/Delhi- Meerut Expressway,light,6.4,17.1,23.0,19.9,1.67,701.9,79.7,68.0,10,17376.3,1,28.6296,77.23479,real_govt_record,Low
SYN2-0079,SYN2-0079,synthetic_v2,9.28,23.87,37.59,13.8,3.96,51.6,51.97,26.08,4,3158.84,0,28.76583,77.32982,synthetic,High
SYN2-0010,SYN2-0010,synthetic_v2,64.97,134.23,191.11,50.94,2.36,953.94,26.29,60.58,4,4613.68,1,28.74988,77.34766,synthetic,High
ZONE-066,ZONE-066,synthetic_v1,10.76,40.39,70.15,30.14,1.1,652.01,50.49,95.1,2,19812.32,0,28.5997,77.27448,synthetic,Low
REAL-0025,Aurobindo Marg,light,3.2,7.6,11.3,41.7,2.2,476.6,80.7,91.3,34,20732.1,1,28.56384,77.19678,real_govt_record,Low
REAL-0634,Lothian Road,moderate,14.6,41.5,66.0,32.0,1.61,501.6,80.7,55.0,1,15702.1,0,28.63768,77.24121,real_govt_record,Low
REAL-0471,Lawrence Road,heavy,33.6,81.6,123.4,27.1,1.01,724.6,74.7,89.0,1,22734.2,0,28.63005,77.2411,real_govt_record,Medium
REAL-0558,Abai Marg,moderate,22.9,46.1,71.2,9.6,1.78,51.5,76.7,77.6,1,22615.1,1,28.62933,77.23726,real_govt_record,Low
REAL-0294,Pusa Road- Vande Matram Marg,moderate,11.3,28.3,40.3,25.5,2.46,497.0,76.7,95.2,2,23561.2,0,28.63087,77.24249,real_govt_record,Low
REAL-0773,Shanti Path- Panchsheel Marg,light,6.1,14.0,20.3,39.6,4.56,650.9,82.5,69.1,1,18636.2,0,28.62927,77.23753,real_govt_record,Low
SYN2-0122,SYN2-0122,synthetic_v2,28.35,63.37,93.85,19.59,3.97,246.48,52.77,99.15,4,10325.11,1,28.65596,77.32777,synthetic,High
REAL-1023,Vivekanand Marg,heavy,24.1,63.3,88.2,14.0,3.17,196.3,72.4,45.1,1,18376.6,0,28.62697,77.23525,real_govt_record,Low
REAL-0121,Rani Jhansi Marg,light,3.8,10.3,13.4,37.8,1.44,347.2,86.5,45.0,5,8036.2,0,28.63127,77.24542,real_govt_record,Low
REAL-0906,August Kranti Marg,moderate,10.1,27.1,41.4,41.2,1.3,387.3,72.4,90.2,1,18303.2,1,28.62712,77.23851,real_govt_record,Low
REAL-0511,"Raghubir Nagar, Nala Road",heavy,25.2,65.9,98.2,31.3,0.83,656.7,76.7,71.7,1,11005.9,1,28.63322,77.23791,real_govt_record,Low
REAL-0180,Najafgarh- Bahadurgarh Road,extreme,57.8,129.0,188.7,25.8,3.59,309.2,83.0,48.8,4,17441.5,1,28.63122,77.24308,real_govt_record,High
REAL-0816,Urban Extension Road,extreme,45.8,92.5,139.9,19.5,3.82,70.0,87.5,64.7,1,24116.8,0,28.62544,77.24363,real_govt_record,Medium
REAL-0864,Dr. K.S. Krishnan Marg,extreme,36.1,97.4,129.9,42.9,3.19,366.6,74.1,58.3,1,12936.5,0,28.62763,77.24056,real_govt_record,Medium
ZONE-051,ZONE-051,synthetic_v1,89.27,162.79,229.95,27.12,4.83,777.9,93.4,86.97,1,6086.73,1,28.55228,77.34908,synthetic,Medium
SYN2-0026,SYN2-0026,synthetic_v2,8.21,17.91,28.2,6.94,2.48,567.4,53.74,67.16,0,22137.53,0,28.78013,77.28199,synthetic,Low
REAL-0381,IP Marg,light,3.2,8.3,11.3,14.2,0.69,534.2,87.5,77.6,2,9283.9,1,28.6362,77.23458,real_govt_record,Low
REAL-0605,Gazipur Dairy Farm,light,4.2,10.5,16.2,37.3,3.51,140.5,85.9,81.9,1,24616.8,0,28.63506,77.23478,real_govt_record,Low
ZONE-099,ZONE-099,synthetic_v1,82.25,144.08,195.52,19.9,4.01,546.8,99.72,88.95,1,2729.85,1,28.78212,77.27668,synthetic,Medium
SYN2-0022,SYN2-0022,synthetic_v2,41.33,76.28,92.58,26.48,7.81,753.55,76.7,70.16,2,18541.91,0,28.70059,77.16271,synthetic,Low
REAL-0551,MG Road,heavy,28.3,65.4,91.3,15.5,4.25,727.9,80.7,43.4,1,4936.5,0,28.6276,77.24231,real_govt_record,Low
REAL-0252,Maulana Azad Road,extreme,42.7,109.5,164.3,39.9,0.64,190.3,83.0,67.4,2,16717.5,1,28.62984,77.23694,real_govt_record,Medium
SYN2-0098,SYN2-0098,synthetic_v2,25.75,49.03,61.69,32.61,5.71,491.25,63.22,71.84,2,24373.33,1,28.72298,77.21945,synthetic,Low
REAL-0213,Mathura R oad,light,7.3,20.3,27.3,28.4,1.73,589.7,94.2,81.5,3,10705.1,0,28.62636,77.23561,real_govt_record,Low
ZONE-146,ZONE-146,synthetic_v1,76.74,102.91,178.91,8.93,2.81,942.22,36.74,50.54,2,4898.79,1,28.75742,77.16136,synthetic,High
REAL-0331,CV Raman Marg,heavy,38.0,78.5,113.1,15.0,4.48,50.8,87.5,75.2,2,19238.0,0,28.63138,77.24007,real_govt_record,Medium
REAL-0433,Teen Murti Marge,light,6.6,14.1,21.8,11.1,3.71,429.2,86.1,90.7,1,9859.8,0,28.62892,77.23987,real_govt_record,Low
REAL-0277,Kanjhawala Bawana Road,light,3.3,6.9,9.1,17.9,3.96,493.1,80.7,77.7,2,12674.1,0,28.62876,77.23717,real_govt_record,Low
SYN2-0045,SYN2-0045,synthetic_v2,44.11,86.39,137.16,49.27,7.25,117.64,21.6,26.31,0,18966.91,0,28.67886,77.2899,synthetic,Low
REAL-0292,Old Patparganj Road,extreme,52.7,114.5,159.4,40.7,0.53,218.5,72.4,81.9,2,22456.6,1,28.6351,77.23475,real_govt_record,Medium
REAL-0902,Swami Narayan Marg,moderate,22.8,53.4,79.4,16.0,4.61,77.8,82.5,61.3,1,12983.1,0,28.62787,77.24551,real_govt_record,Low
REAL-0449,Chhawla Road,light,7.0,14.9,19.5,14.0,1.53,662.3,76.7,36.5,1,4470.0,1,28.62682,77.23637,real_govt_record,Low
ZONE-125,ZONE-125,synthetic_v1,36.51,46.77,127.25,8.54,4.33,399.3,57.35,43.4,2,23187.04,0,28.55257,77.235,synthetic,Medium
SYN2-0018,SYN2-0018,synthetic_v2,25.35,65.24,104.18,46.66,2.17,607.62,95.1,69.71,4,16978.02,1,28.66412,77.28194,synthetic,Medium
REAL-0304,Thimayya Marg,extreme,48.4,114.6,155.8,9.3,3.2,207.3,90.9,92.6,2,17315.1,0,28.63451,77.24585,real_govt_record,High
ZONE-150,ZONE-150,synthetic_v1,7.96,50.61,85.37,8.9,4.03,860.57,38.17,20.54,3,13420.87,0,28.73539,77.15537,synthetic,High
SYN2-0107,SYN2-0107,synthetic_v2,92.45,210.02,267.34,34.7,1.13,891.71,27.59,55.42,2,9152.59,0,28.68983,77.29869,synthetic,High
REAL-0941,Kapashera - Najafgarh Road,light,4.1,11.0,17.3,29.9,3.57,176.2,86.5,36.9,1,20796.0,1,28.63591,77.23776,real_govt_record,Low
REAL-0068,Ch. Fateh Singh Marg,extreme,45.4,96.7,154.0,37.4,3.98,640.8,76.7,38.7,10,23409.4,0,28.69998,77.22629,real_govt_record,High
REAL-0020,GTK Road,extreme,47.4,119.2,159.8,26.4,4.27,686.5,86.5,80.5,38,23950.0,1,28.7095,77.17684,real_govt_record,High
REAL-0325,BSZ Marg,light,5.6,14.6,19.4,22.0,2.77,646.8,79.7,95.6,2,6568.1,1,28.6306,77.24601,real_govt_record,Low
REAL-0055,Okhla Estate Marg,heavy,25.6,68.7,92.5,38.9,3.18,268.2,74.7,83.6,12,21349.3,0,28.53153,77.27105,real_govt_record,Medium
REAL-0964,Najafgarh Bakkarwala Cut,extreme,51.9,128.0,191.3,42.9,3.62,788.6,76.7,93.4,1,8645.3,1,28.63411,77.24096,real_govt_record,High
REAL-0932,Firoz Shah Road,extreme,45.0,97.3,128.2,14.8,2.57,443.5,74.7,98.7,1,18175.0,0,28.62942,77.2443,real_govt_record,Medium
SYN2-0110,SYN2-0110,synthetic_v2,36.53,69.87,91.32,47.59,2.65,970.83,28.86,12.49,1,13597.83,1,28.66501,77.34092,synthetic,Low
REAL-0151,Tuglak Road,heavy,25.6,62.0,84.7,31.7,2.15,300.0,83.0,72.4,4,17828.5,1,28.62445,77.23823,real_govt_record,Low
SYN2-0152,SYN2-0152,synthetic_v2,13.26,23.92,35.83,25.71,1.28,207.12,36.44,60.66,3,10144.98,1,28.78536,77.19117,synthetic,Medium
ZONE-090,ZONE-090,synthetic_v1,70.6,133.48,222.72,56.76,2.15,499.64,22.26,50.23,1,7523.26,1,28.79996,77.31542,synthetic,Medium
ZONE-124,ZONE-124,synthetic_v1,14.11,56.82,143.31,7.56,2.32,368.8,52.48,19.53,1,15503.25,1,28.71455,77.25336,synthetic,Low
REAL-0744,San Martin Marg,extreme,48.2,124.0,189.4,42.1,2.34,188.8,83.9,39.9,1,12296.5,0,28.63286,77.24136,real_govt_record,Medium
REAL-0750,Sant Nagar Marg,moderate,13.9,36.3,52.0,36.5,0.64,440.7,85.9,48.7,1,16996.6,1,28.6291,77.23985,real_govt_record,Low
REAL-0756,Sant Nagar MargTowards,extreme,41.2,101.8,160.9,22.0,3.56,405.5,76.7,43.3,1,11212.3,1,28.62993,77.23825,real_govt_record,Medium
ZONE-017,ZONE-017,synthetic_v1,75.46,113.97,163.52,22.35,6.94,276.7,36.58,50.21,1,5472.6,0,28.79126,77.15809,synthetic,Medium
REAL-0812,Teen Murti Haifa Marg,extreme,56.7,121.4,165.6,8.4,4.25,612.6,83.9,75.5,1,4121.5,1,28.62833,77.23779,real_govt_record,High
REAL-0662,Near Zakir Nagar Main Road,moderate,14.1,38.4,51.9,20.9,1.74,765.1,76.7,41.8,1,14769.9,0,28.63501,77.24609,real_govt_record,Low
SYN2-0081,SYN2-0081,synthetic_v2,12.93,30.81,44.09,52.34,1.36,316.34,81.47,24.72,2,14533.91,1,28.69745,77.28581,synthetic,Low
ZONE-075,ZONE-075,synthetic_v1,93.16,128.07,176.68,54.33,2.07,144.82,91.05,24.06,4,12573.13,0,28.72201,77.32895,synthetic,High
REAL-0256,Barapullah Road,extreme,33.7,94.9,136.4,38.5,3.58,460.9,72.4,89.8,2,11815.3,0,28.62573,77.2359,real_govt_record,Medium
REAL-0935,GGR-PDR RR Hospital,heavy,31.4,80.6,123.2,30.5,4.47,552.2,83.9,50.8,1,23851.7,0,28.6297,77.23829,real_govt_record,Medium
REAL-0870,Khoda Chowk,moderate,20.1,42.4,57.7,17.2,1.62,303.8,82.5,62.7,1,5514.2,0,28.63347,77.24157,real_govt_record,Low
SYN2-0093,SYN2-0093,synthetic_v2,91.84,182.97,238.43,30.77,5.58,144.22,24.61,93.83,0,16002.47,0,28.66726,77.34198,synthetic,Medium
REAL-0893,Shalimar Bagh,light,8.4,20.4,31.1,14.5,3.23,471.5,80.7,94.7,1,22084.6,0,28.62909,77.23786,real_govt_record,Low
REAL-0874,Khudiram Bose Marg,moderate,18.0,40.8,64.1,23.4,4.76,267.7,72.4,61.5,1,22570.4,0,28.6307,77.24112,real_govt_record,Low
REAL-0614,Jaitpur Road,moderate,14.9,35.2,45.9,31.3,4.56,169.4,83.9,43.0,1,12112.3,1,28.63047,77.23956,real_govt_record,Low
ZONE-069,ZONE-069,synthetic_v1,95.07,107.66,142.33,29.67,7.33,692.81,47.87,73.88,0,5153.13,1,28.65922,77.32085,synthetic,Low
REAL-0389,Najafgarh – Dhansa Road,light,6.9,14.5,21.6,21.3,2.46,210.4,85.9,76.4,2,16880.7,0,28.62775,77.23926,real_govt_record,Low
REAL-0937,Goyla Dairy Road,light,6.4,16.9,26.5,8.8,4.26,451.6,72.4,83.7,1,14518.8,0,28.63588,77.23337,real_govt_record,Low
REAL-0407,DND Flyway At,heavy,32.9,67.1,95.1,20.2,2.94,382.5,81.7,88.0,1,7393.6,1,28.62836,77.24247,real_govt_record,Low
REAL-0795,Surajkund Road,heavy,26.6,69.2,92.6,10.8,2.1,695.4,86.1,71.8,1,21938.5,0,28.62852,77.23781,real_govt_record,Medium
REAL-0716,"Pocket-16, Sector-22, Rohini",extreme,53.4,111.6,148.8,44.4,3.89,89.8,87.5,66.1,1,4291.7,0,28.63455,77.24367,real_govt_record,Medium
ZONE-103,ZONE-103,synthetic_v1,10.82,42.02,85.81,47.67,6.88,885.68,59.11,12.7,0,13333.7,0,28.55486,77.22832,synthetic,Low
REAL-1024,Vivekanand Marg,extreme,52.0,134.7,180.2,40.5,4.57,488.7,72.4,89.0,1,14094.5,1,28.63043,77.23671,real_govt_record,High
ZONE-024,ZONE-024,synthetic_v1,98.41,118.14,161.74,12.12,2.86,94.76,37.06,50.43,0,7619.12,1,28.62182,77.18259,synthetic,Medium
SYN2-0027,SYN2-0027,synthetic_v2,69.34,161.26,202.01,50.95,4.17,749.62,91.81,33.4,0,15801.83,1,28.73979,77.26386,synthetic,Low
REAL-0247,Mother Teresa Crescent Marg,heavy,25.6,61.3,87.7,10.7,2.85,103.0,87.5,87.9,3,20624.2,1,28.63155,77.23574,real_govt_record,Low
REAL-0146,Pusta Road,moderate,13.9,33.7,50.0,9.2,3.57,399.3,74.7,66.3,5,5854.1,0,28.62761,77.2419,real_govt_record,Low
SYN2-0101,SYN2-0101,synthetic_v2,47.53,103.02,135.56,31.23,3.8,653.3,31.84,73.71,1,11216.59,0,28.72213,77.33613,synthetic,Medium
SYN2-0084,SYN2-0084,synthetic_v2,24.37,45.78,63.15,37.53,2.24,867.41,66.52,42.1,0,19185.93,0,28.62832,77.322,synthetic,Low
REAL-0623,Khalsa Road,heavy,30.4,81.3,112.2,12.9,2.1,528.7,72.4,57.6,1,22317.4,1,28.62949,77.24164,real_govt_record,Medium
SYN2-0170,SYN2-0170,synthetic_v2,83.02,173.03,229.08,32.69,2.57,390.84,72.15,30.23,4,17436.0,0,28.79909,77.24577,synthetic,High
REAL-0461,JLN Marg,light,7.2,15.6,22.2,11.7,2.98,648.3,81.7,44.4,1,13531.6,1,28.633,77.24255,real_govt_record,Low
REAL-0487,Mangolpuri- Udhyog Nagar,heavy,32.3,66.8,98.6,31.1,2.77,197.6,76.7,55.3,1,24547.0,1,28.63057,77.23959,real_govt_record,Low
SYN2-0124,SYN2-0124,synthetic_v2,17.66,37.62,53.86,15.15,1.3,410.29,88.55,28.32,3,21281.48,0,28.70889,77.18681,synthetic,Medium
REAL-0091,Press Enclave Road,heavy,25.4,61.0,87.5,27.6,1.14,569.2,80.7,49.8,7,10430.7,1,28.63649,77.2393,real_govt_record,Medium
REAL-0493,NH-8 Mahipalpur Flyover,light,7.4,18.1,28.9,11.4,4.32,590.7,86.1,80.4,1,13947.3,0,28.63172,77.23693,real_govt_record,Low
REAL-0171,Boulevard Road,heavy,23.3,56.1,79.3,33.0,4.68,420.2,82.5,79.1,4,12148.0,1,28.62948,77.23785,real_govt_record,Low
REAL-0057,Anuvrat Marg,light,6.9,14.9,20.8,40.6,1.48,542.9,85.9,55.9,11,23031.8,1,28.53288,77.18624,real_govt_record,Low
REAL-0405,DND Flyway At,light,8.9,19.5,29.7,33.6,4.63,495.9,81.7,77.3,1,15548.7,1,28.62807,77.23904,real_govt_record,Low
REAL-0600,Dallu Pura Road,extreme,55.2,119.7,163.5,15.8,2.81,789.6,72.4,97.2,1,8864.5,1,28.63374,77.24255,real_govt_record,High
REAL-1016,Tilak Marg,extreme,38.8,95.2,138.3,35.2,2.4,229.2,86.1,87.9,1,16420.1,1,28.62458,77.23591,real_govt_record,Medium
REAL-0098,"Firni Road, Najafgarh Firni Road",moderate,9.6,26.8,41.1,41.7,1.94,412.6,87.5,37.0,6,10120.4,0,28.63125,77.23828,real_govt_record,Low
REAL-0827,Arakshan Road,heavy,29.9,62.3,91.6,13.2,2.74,85.4,72.4,54.7,1,22627.6,1,28.62855,77.23757,real_govt_record,Low
ZONE-109,ZONE-109,synthetic_v1,94.18,160.28,205.42,5.64,7.8,815.74,46.31,36.72,0,10672.31,0,28.73771,77.15896,synthetic,Medium
REAL-0480,Maharaja Ajmeed Marg,extreme,64.8,133.8,204.5,17.7,3.54,648.1,87.5,59.6,1,16447.2,1,28.62409,77.23965,real_govt_record,High
REAL-0324,Baba Kharak Singh Marg,extreme,66.0,133.3,203.6,40.7,4.66,253.7,90.9,74.5,2,5335.3,0,28.62742,77.23525,real_govt_record,High
SYN2-0049,SYN2-0049,synthetic_v2,80.47,199.16,294.83,22.31,7.81,641.7,44.99,80.75,1,11676.9,0,28.5638,77.32396,synthetic,High
REAL-0099,"Firni Road, Najafgarh Firni Road",heavy,24.5,58.9,88.4,28.3,1.65,587.1,87.5,81.2,6,9453.3,0,28.63281,77.23727,real_govt_record,Low
SYN2-0196,SYN2-0196,synthetic_v2,25.22,60.23,86.35,13.54,5.02,681.01,23.08,97.69,4,4145.02,1,28.71853,77.31285,synthetic,High
REAL-0425,Shastri Park Road,light,3.4,8.5,11.9,9.7,2.3,51.6,86.1,97.0,1,21170.7,1,28.63114,77.24178,real_govt_record,Low
